2026-08-28 17:40:40,760 | INFO     | trajectoryrl.utils.github | Verifying submission: hash=62f2d0256a05…
2026-08-28 18:41:19,827 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:41:19,988 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 18:41:20,364 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 18:41:20,365 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] nginx-request-logging starting (image=ghcr.io/trajectoryrl/scenario-nginx-request-logging:latest)
2026-08-28 18:41:21,152 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:41:26,134 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] largest-eigenval hermes chat finished (exit=None, timed_out=True, 323601 chars)
2026-08-28 18:41:26,386 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:41:27,797 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep11 (id=f62d480a9748)
2026-08-28 18:41:37,575 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep11: reward=0 (exit_code=0)
2026-08-28 18:41:38,199 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] largest-eigenval quality=0.852 (reward=0, 23/27 tests passed, cost=$0.0474)
2026-08-28 18:41:43,722 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:41:43,990 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 18:41:44,385 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 18:41:44,386 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] parallel-particle-simulator starting (image=ghcr.io/trajectoryrl/scenario-parallel-particle-simulator:latest)
2026-08-28 18:41:45,216 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:44:55,271 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/validators/heartbeat "HTTP/1.1 200 OK"
2026-08-28 18:47:39,220 | WARNING  | trajectoryrl.base.validator | [winner=5EPWhPxV UID 124] set_weights attempt 1/3 FAILED — success=False, message=None, uids=[124]
2026-08-28 18:47:39,220 | INFO     | trajectoryrl.base.validator | [winner=5EPWhPxV UID 124] Retrying set_weights in 12s...
2026-08-28 18:48:01,122 | INFO     | trajectoryrl.base.validator | [winner=5EPWhPxV UID 124] set_weights OK — uids=[124], success=True, message=Success
2026-08-28 18:54:55,728 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/validators/heartbeat "HTTP/1.1 200 OK"
2026-08-28 18:56:20,981 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] nginx-request-logging hermes chat finished (exit=None, timed_out=True, 404958 chars)
2026-08-28 18:56:21,391 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:56:22,489 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep13 (id=3aa19ce57edc)
2026-08-28 18:56:27,776 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] llm-inference-batching-scheduler hermes chat finished (exit=None, timed_out=True, 507219 chars)
2026-08-28 18:56:28,014 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:56:29,842 | WARNING  | trajectoryrl.utils.sandbox_harness | [e223261e996c] llm-inference-batching-scheduler agent produced no output at /app/task_file/output.tar.gz
2026-08-28 18:56:30,337 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep12 (id=d216dd5e6c9e)
2026-08-28 18:56:31,317 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep13: reward=1 (exit_code=0)
2026-08-28 18:56:31,368 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] nginx-request-logging quality=1.000 (reward=1, 8/8 tests passed, cost=$0.0373)
2026-08-28 18:56:35,788 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep12: reward=0 (exit_code=0)
2026-08-28 18:56:35,836 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] llm-inference-batching-scheduler quality=0.167 (reward=0, 1/6 tests passed, cost=$0.0514)
2026-08-28 18:56:36,940 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:56:37,007 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 18:56:37,426 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 18:56:37,427 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] path-tracing starting (image=ghcr.io/trajectoryrl/scenario-path-tracing:latest)
2026-08-28 18:56:38,307 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:56:41,249 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:56:41,429 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 18:56:42,277 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 18:56:42,278 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] postgres-csv-clean starting (image=ghcr.io/trajectoryrl/scenario-postgres-csv-clean:latest)
2026-08-28 18:56:43,160 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:56:45,049 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] parallel-particle-simulator hermes chat finished (exit=None, timed_out=True, 470234 chars)
2026-08-28 18:56:45,289 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:56:46,276 | WARNING  | trajectoryrl.utils.sandbox_harness | [e223261e996c] parallel-particle-simulator agent produced no output at /app/deliverable.tar.gz
2026-08-28 18:56:46,611 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep14 (id=afa58cbac076)
2026-08-28 18:56:52,470 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep14: reward=0 (exit_code=0)
2026-08-28 18:56:52,515 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] parallel-particle-simulator quality=0.062 (reward=0, 1/16 tests passed, cost=$0.0273)
2026-08-28 18:56:58,100 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 18:56:58,311 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 18:56:58,729 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 18:56:58,730 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] puzzle-solver starting (image=ghcr.io/trajectoryrl/scenario-puzzle-solver:latest)
2026-08-28 18:56:59,558 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:00:24,682 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] postgres-csv-clean hermes chat finished (exit=0, timed_out=False, 101275 chars)
2026-08-28 19:00:25,101 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:00:25,506 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep16 (id=c6b3113ee183)
2026-08-28 19:00:33,959 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep16: reward=1 (exit_code=0)
2026-08-28 19:00:34,033 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] postgres-csv-clean quality=1.000 (reward=1, 14/14 tests passed, cost=$0.0088)
2026-08-28 19:00:39,480 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:00:39,665 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:00:40,172 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:00:40,173 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] query-optimize starting (image=ghcr.io/trajectoryrl/scenario-query-optimize:latest)
2026-08-28 19:00:40,991 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:01:04,936 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] puzzle-solver hermes chat finished (exit=0, timed_out=False, 71225 chars)
2026-08-28 19:01:05,298 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:01:05,340 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep17 (id=b03e42a218d6)
2026-08-28 19:01:13,242 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep17: reward=1 (exit_code=0)
2026-08-28 19:01:13,286 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] puzzle-solver quality=1.000 (reward=1, 15/15 tests passed, cost=$0.0116)
2026-08-28 19:01:18,733 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:01:18,913 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:01:19,331 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:01:19,332 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] race-condition-fix starting (image=ghcr.io/trajectoryrl/scenario-race-condition-fix:latest)
2026-08-28 19:01:20,146 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:04:23,081 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] race-condition-fix hermes chat finished (exit=0, timed_out=False, 17459 chars)
2026-08-28 19:04:23,352 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep19 (id=f3ed3b5c1768)
2026-08-28 19:04:23,443 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:04:29,424 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep19: reward=1 (exit_code=0)
2026-08-28 19:04:29,465 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] race-condition-fix quality=1.000 (reward=1, 23/23 tests passed, cost=$0.0044)
2026-08-28 19:04:34,915 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:04:35,259 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:04:35,509 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:04:35,511 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] regex-chess starting (image=ghcr.io/trajectoryrl/scenario-regex-chess:latest)
2026-08-28 19:04:36,360 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:04:55,976 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/validators/heartbeat "HTTP/1.1 200 OK"
2026-08-28 19:08:03,156 | WARNING  | trajectoryrl.base.validator | [winner=5EPWhPxV UID 124] set_weights attempt 1/3 FAILED — success=False, message=None, uids=[124]
2026-08-28 19:08:03,156 | INFO     | trajectoryrl.base.validator | [winner=5EPWhPxV UID 124] Retrying set_weights in 12s...
2026-08-28 19:08:25,120 | INFO     | trajectoryrl.base.validator | [winner=5EPWhPxV UID 124] set_weights OK — uids=[124], success=True, message=Success
2026-08-28 19:14:56,295 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/validators/heartbeat "HTTP/1.1 200 OK"
2026-08-28 19:15:40,804 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] query-optimize hermes chat finished (exit=None, timed_out=True, 224688 chars)
2026-08-28 19:15:41,184 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:15:42,185 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep18 (id=e163cf99c797)
2026-08-28 19:16:38,119 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] path-tracing hermes chat finished (exit=None, timed_out=True, 348251 chars)
2026-08-28 19:16:38,377 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:16:40,126 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep15 (id=786a6e327f67)
2026-08-28 19:16:58,982 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep15: reward=0 (exit_code=0)
2026-08-28 19:16:59,089 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] path-tracing quality=0.800 (reward=0, 4/5 tests passed, cost=$0.0716)
2026-08-28 19:17:04,735 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:17:04,896 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:17:05,693 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:17:05,695 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] regex-engine-from-scratch starting (image=ghcr.io/trajectoryrl/scenario-regex-engine-from-scratch:latest)
2026-08-28 19:17:06,568 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:21:02,294 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep18: reward=1 (exit_code=0)
2026-08-28 19:21:02,340 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] query-optimize quality=1.000 (reward=1, 6/6 tests passed, cost=$0.0170)
2026-08-28 19:21:07,964 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:21:07,997 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:21:08,306 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:21:08,307 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] swe-bench-astropy-2 starting (image=ghcr.io/trajectoryrl/scenario-swe-bench-astropy-2:latest)
2026-08-28 19:21:09,134 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:24:36,178 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] regex-chess hermes chat finished (exit=None, timed_out=True, 633954 chars)
2026-08-28 19:24:36,421 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:24:37,572 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep20 (id=c4e86c7263b1)
2026-08-28 19:24:43,990 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep20: reward=0 (exit_code=0)
2026-08-28 19:24:44,049 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] regex-chess quality=0.250 (reward=0, 1/4 tests passed, cost=$0.0147)
2026-08-28 19:24:49,466 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:24:49,488 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:24:49,864 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:24:49,865 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] torch-tensor-parallelism starting (image=ghcr.io/trajectoryrl/scenario-torch-tensor-parallelism:latest)
2026-08-28 19:24:50,809 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:24:56,534 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/validators/heartbeat "HTTP/1.1 200 OK"
2026-08-28 19:28:27,183 | WARNING  | trajectoryrl.base.validator | [winner=5EPWhPxV UID 124] set_weights attempt 1/3 FAILED — success=False, message=None, uids=[124]
2026-08-28 19:28:27,183 | INFO     | trajectoryrl.base.validator | [winner=5EPWhPxV UID 124] Retrying set_weights in 12s...
2026-08-28 19:28:48,953 | INFO     | trajectoryrl.base.validator | [winner=5EPWhPxV UID 124] set_weights OK — uids=[124], success=True, message=Success
2026-08-28 19:32:06,422 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] regex-engine-from-scratch hermes chat finished (exit=None, timed_out=True, 408475 chars)
2026-08-28 19:32:06,714 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:32:11,268 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep21 (id=b4c5e1455402)
2026-08-28 19:32:24,373 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep21: reward=0 (exit_code=0)
2026-08-28 19:32:24,633 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] regex-engine-from-scratch quality=0.889 (reward=0, 32/36 tests passed, cost=$0.0339)
2026-08-28 19:32:31,762 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:32:32,044 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:32:32,433 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:32:32,434 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] tree-directory-parser starting (image=ghcr.io/trajectoryrl/scenario-tree-directory-parser:latest)
2026-08-28 19:32:35,392 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:32:49,318 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] torch-tensor-parallelism hermes chat finished (exit=0, timed_out=False, 207595 chars)
2026-08-28 19:32:49,547 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:32:49,682 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep23 (id=02e50b31419d)
2026-08-28 19:33:17,286 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep23: reward=1 (exit_code=0)
2026-08-28 19:33:17,296 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] torch-tensor-parallelism quality=1.000 (reward=1, 13/13 tests passed, cost=$0.0165)
2026-08-28 19:33:22,874 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:33:22,977 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:33:23,387 | INFO     | httpx | HTTP Request: GET https://trajrl.com/api/v2/epoch/current "HTTP/1.1 200 OK"
2026-08-28 19:33:23,388 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] write-compressor starting (image=ghcr.io/trajectoryrl/scenario-write-compressor:latest)
2026-08-28 19:33:24,227 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:34:56,894 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/validators/heartbeat "HTTP/1.1 200 OK"
2026-08-28 19:36:08,947 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] swe-bench-astropy-2 hermes chat finished (exit=None, timed_out=True, 314008 chars)
2026-08-28 19:36:09,289 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:36:10,371 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep22 (id=5c3bec9db332)
2026-08-28 19:37:41,823 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep22: reward=1 (exit_code=0)
2026-08-28 19:37:42,100 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] swe-bench-astropy-2 quality=1.000 (reward=1, 5/5 tests passed, cost=$0.0599)
2026-08-28 19:37:48,137 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:39:16,018 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] tree-directory-parser hermes chat finished (exit=0, timed_out=False, 150746 chars)
2026-08-28 19:39:16,296 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep24 (id=15bdb521d6a7)
2026-08-28 19:39:16,376 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:39:21,581 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep24: reward=0 (exit_code=0)
2026-08-28 19:39:21,625 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] tree-directory-parser quality=0.833 (reward=0, 10/12 tests passed, cost=$0.0195)
2026-08-28 19:39:27,180 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:44:57,192 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/validators/heartbeat "HTTP/1.1 200 OK"
2026-08-28 19:48:24,039 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] write-compressor hermes chat finished (exit=None, timed_out=True, 428184 chars)
2026-08-28 19:48:24,400 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:48:25,134 | WARNING  | trajectoryrl.utils.sandbox_harness | [e223261e996c] write-compressor agent produced no output at /app/data.comp
2026-08-28 19:48:25,359 | INFO     | trajectoryrl.utils.sandbox_harness | Started verifier verifier_e223261e996c_ep25 (id=c48a4790de2a)
2026-08-28 19:48:30,728 | INFO     | trajectoryrl.utils.sandbox_harness | Verifier verifier_e223261e996c_ep25: reward=0 (exit_code=0)
2026-08-28 19:48:30,768 | INFO     | trajectoryrl.utils.sandbox_harness | [e223261e996c] write-compressor quality=0.000 (reward=0, 0/3 tests passed, cost=$0.0254)
2026-08-28 19:48:35,952 | INFO     | trajectoryrl.utils.sandbox_harness | eval complete: final_score=20.610 (mean_q=0.793, scenarios={'attention-mil': 1.0, 'audio-synth-stft-peaks': 0.9230769230769231, 'configure-git-webserver': 1.0, 'crack-7z-hash': 1.0, 'custom-memory-heap-crash': 0.8333333333333334, 'db-wal-recovery': 1.0, 'deterministic-tarball': 1.0, 'fix-code-vulnerability': 1.0, 'git-leak-recovery': 1.0, 'git-multibranch': 0.0, 'large-scale-text-editing': 1.0, 'largest-eigenval': 0.8518518518518519, 'llm-inference-batching-scheduler': 0.16666666666666666, 'nginx-request-logging': 1.0, 'parallel-particle-simulator': 0.0625, 'path-tracing': 0.8, 'postgres-csv-clean': 1.0, 'puzzle-solver': 1.0, 'query-optimize': 1.0, 'race-condition-fix': 1.0, 'regex-chess': 0.25, 'regex-engine-from-scratch': 0.8888888888888888, 'swe-bench-astropy-2': 1.0, 'torch-tensor-parallelism': 1.0, 'tree-directory-parser': 0.8333333333333334, 'write-compressor': 0.0})
2026-08-28 19:48:36,202 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/scenario_progress "HTTP/1.1 200 OK"
2026-08-28 19:48:36,402 | INFO     | httpx | HTTP Request: POST https://trajrl.com/api/v2/epoch/3555/score "HTTP/1.1 200 OK"
